PAIS,categoria1,categoria2,casos_pond,variable_interes,particip.ocup,categoria
Países Bajos,Varon,Media,1950529.88,SEXO-CALIF,0.22483234429384616,Varon-Media
Países Bajos,Varon,Alta,2255200.75,SEXO-CALIF,0.2599509377809378,Varon-Alta
Países Bajos,Priv,Primaria,1662136.09,SECTOR-EDUC,0.1919177501405232,Priv-Primaria
Países Bajos,Priv,Secundaria,3557989.46,SECTOR-EDUC,0.41082155444136653,Priv-Secundaria
Países Bajos,Priv,Terciaria,2917478.46,SECTOR-EDUC,0.33686525760152314,Priv-Terciaria
Países Bajos,Priv,Pequeño,1262238.64,SECTOR-TAMA,0.1722800065278775,Priv-Pequeño
Países Bajos,Priv,Mediano,2140657.32,SECTOR-TAMA,0.29217332236283683,Priv-Mediano
Países Bajos,Priv,Grande,3421841.15,SECTOR-TAMA,0.46703911366503553,Priv-Grande
Países Bajos,Priv,Baja,749140.39,SECTOR-CALIF,0.0863514021579132,Priv-Baja
Países Bajos,Priv,Media,3538716.15,SECTOR-CALIF,0.4078983131470889,Priv-Media
Países Bajos,Priv,Alta,3891553.8,SECTOR-CALIF,0.44856896209127817,Priv-Alta
Países Bajos,Pub,Primaria,45041.36,SECTOR-EDUC,0.005200679129991911,Pub-Primaria
Países Bajos,Pub,Secundaria,203466.06,SECTOR-EDUC,0.02349311148472608,Pub-Secundaria
Países Bajos,Pub,Terciaria,262704.74,SECTOR-EDUC,0.030333077390823703,Pub-Terciaria
Países Bajos,Pub,Pequeño,10873.98,SECTOR-TAMA,0.001484164155665532,Pub-Pequeño
Países Bajos,Pub,Mediano,38028.19,SECTOR-TAMA,0.005190378913961441,Pub-Mediano
Países Bajos,Pub,Grande,443278.8,SECTOR-TAMA,0.060502089016756536,Pub-Grande
Países Bajos,Pub,Baja,11220.24,SECTOR-CALIF,0.0012933269511049912,Pub-Baja
Países Bajos,Pub,Media,129428.43,SECTOR-CALIF,0.014918867756679517,Pub-Media
Países Bajos,Pub,Alta,343029.74,SECTOR-CALIF,0.03954011748167043,Pub-Alta
Países Bajos,SD,Primaria,5893.49,SECTOR-EDUC,6.80489009341992e-4,SD-Primaria
Países Bajos,SD,Secundaria,4084.58,SECTOR-EDUC,4.7162407975208473e-4,SD-Secundaria
Países Bajos,SD,Terciaria,1874.66,SECTOR-EDUC,2.1645672195134952e-4,SD-Terciaria
Países Bajos,SD,Pequeño,7264.8499999999995,SECTOR-TAMA,9.915624239042872e-4,SD-Pequeño
Países Bajos,SD,Mediano,680.71,SECTOR-TAMA,9.290851945682118e-5,SD-Mediano
Países Bajos,SD,Grande,1805.69,SECTOR-TAMA,2.464544145054244e-4,SD-Grande
Países Bajos,SD,Baja,4934.89,SECTOR-CALIF,5.688315256838099e-4,SD-Baja
Países Bajos,SD,Media,4286.8,SECTOR-CALIF,4.94127930774821e-4,SD-Media
Países Bajos,SD,Alta,3175.67,SECTOR-CALIF,3.660509578062134e-4,SD-Alta
Países Bajos,Primaria,Pequeño,307242.17,EDUC-TAMA,0.04251635354512749,Primaria-Pequeño
Países Bajos,Primaria,Mediano,474857,EDUC-TAMA,0.06571099304297522,Primaria-Mediano
Países Bajos,Primaria,Grande,607231.79,EDUC-TAMA,0.08402909492365783,Primaria-Grande
Países Bajos,Primaria,Baja,427464.78,EDUC-CALIF,0.05004698435062138,Primaria-Baja
Países Bajos,Primaria,Media,1044685.25,EDUC-CALIF,0.122310302051259,Primaria-Media
Países Bajos,Primaria,Alta,221202.68,EDUC-CALIF,0.025898103381231802,Primaria-Alta
Países Bajos,Secundaria,Pequeño,614521.32,EDUC-TAMA,0.08503782440456799,Secundaria-Pequeño
Países Bajos,Secundaria,Mediano,1005388.54,EDUC-TAMA,0.13912626192185648,Secundaria-Mediano
Países Bajos,Secundaria,Grande,1567914.25,EDUC-TAMA,0.21696890300391844,Secundaria-Grande
Países Bajos,Secundaria,Baja,269874.67,EDUC-CALIF,0.03159655255368432,Secundaria-Baja
Países Bajos,Secundaria,Media,2099758.49,EDUC-CALIF,0.2458368155830625,Secundaria-Media
Países Bajos,Secundaria,Alta,1346354.67,EDUC-CALIF,0.15762933989526812,Secundaria-Alta
Países Bajos,Terciaria,Pequeño,334402.33,EDUC-TAMA,0.04627479258004979,Terciaria-Pequeño
Países Bajos,Terciaria,Mediano,677945.4,EDUC-TAMA,0.09381448617776941,Terciaria-Mediano
Países Bajos,Terciaria,Grande,1636944.07,EDUC-TAMA,0.22652129040007735,Terciaria-Grande
Países Bajos,Terciaria,Baja,26780.51,EDUC-CALIF,0.0031354250164695656,Terciaria-Baja
Países Bajos,Terciaria,Media,458090.55,EDUC-CALIF,0.05363260708172855,Terciaria-Media
Países Bajos,Terciaria,Alta,2647057.88,EDUC-CALIF,0.3099138700866747,Terciaria-Alta
Países Bajos,Pequeño,Baja,111013.34,TAMA-CALIF,0.015351866204301158,Pequeño-Baja
Países Bajos,Pequeño,Media,658462.44,TAMA-CALIF,0.09105777088985592,Pequeño-Media
Países Bajos,Pequeño,Alta,502413.56,TAMA-CALIF,0.06947800824969892,Pequeño-Alta
Países Bajos,Mediano,Baja,216681.13,TAMA-CALIF,0.029964504416827617,Mediano-Baja
Países Bajos,Mediano,Media,988435.3,TAMA-CALIF,0.13668921660413313,Mediano-Media
Países Bajos,Mediano,Alta,955347.29,TAMA-CALIF,0.1321135259485184,Mediano-Alta
Países Bajos,Grande,Baja,299418.36,TAMA-CALIF,0.041406110309186964,Grande-Baja
Países Bajos,Grande,Media,1391795.97,TAMA-CALIF,0.1924693511169518,Grande-Media
Países Bajos,Grande,Alta,2107692.87,TAMA-CALIF,0.2914696462605261,Grande-Alta
Peru,Mujer,Priv,20020198.89496517,SEXO-SECTOR,0.36469084925597783,Mujer-Priv
Peru,Mujer,Pub,2807935.5704107285,SEXO-SECTOR,0.0511497619579937,Mujer-Pub
Peru,Mujer,SD,1428832.554862976,SEXO-SECTOR,0.02602782123251597,Mujer-SD
Peru,Mujer,Primaria,6597316.018362999,SEXO-EDUC,0.12217134591614895,Mujer-Primaria
Peru,Mujer,Secundaria,9501912.53069973,SEXO-EDUC,0.17595965380799708,Mujer-Secundaria
Peru,Mujer,Terciaria,7486406.785774231,SEXO-EDUC,0.1386358316848941,Mujer-Terciaria
Peru,Mujer,Pequeño,16827968.21214962,SEXO-TAMA,0.3096063270741397,Mujer-Pequeño
Peru,Mujer,Mediano,1803342.4374465942,SEXO-TAMA,0.03317846940735607,Mujer-Mediano
Peru,Mujer,Grande,5545067.102347374,SEXO-TAMA,0.10201991335459679,Mujer-Grande
Peru,Mujer,Baja,7014160.710325241,SEXO-CALIF,0.12777096969349938,Mujer-Baja
Peru,Mujer,Media,12582001.73348999,SEXO-CALIF,0.22919557001407265,Mujer-Media
Peru,Mujer,Alta,4660804.576423645,SEXO-CALIF,0.08490189273891548,Mujer-Alta
Peru,Varon,Priv,27457520.64208126,SEXO-SECTOR,0.5001701818228403,Varon-Priv
Peru,Varon,Pub,3119947.135658264,SEXO-SECTOR,0.05683340992297106,Varon-Pub
Peru,Varon,SD,61921.762130737305,SEXO-SECTOR,0.0011279758077011113,Varon-SD
Peru,Varon,Primaria,7053303.785985947,SEXO-EDUC,0.13061548276463947,Varon-Primaria
Peru,Varon,Secundaria,14607179.296784401,SEXO-EDUC,0.27050072328799346,Varon-Secundaria
Peru,Varon,Terciaria,8754400.025489807,SEXO-EDUC,0.16211696253832691,Varon-Terciaria
Peru,Varon,Pequeño,19102228.468580246,SEXO-TAMA,0.35144889273193586,Varon-Pequeño
Peru,Varon,Mediano,2992389.8131713867,SEXO-TAMA,0.05505494231687267,Varon-Mediano
Peru,Varon,Grande,8081795.6911325455,SEXO-TAMA,0.14869145511509888,Varon-Grande
Peru,Varon,Baja,7305250.984857559,SEXO-CALIF,0.13307351238981815,Varon-Baja
Peru,Varon,Media,16542572.123524666,SEXO-CALIF,0.3013418951658707,Varon-Media
Peru,Varon,Alta,6791566.431488037,SEXO-CALIF,0.12371615999782364,Varon-Alta
Peru,Priv,Primaria,12783161.752462387,SECTOR-EDUC,0.2367229449089939,Priv-Primaria
Peru,Priv,Secundaria,22058100.933189392,SECTOR-EDUC,0.4084794288860958,Priv-Secundaria
Peru,Priv,Terciaria,11779339.713935852,SECTOR-EDUC,0.2181338263696171,Priv-Terciaria
Peru,Priv,Pequeño,34439442.36373615,SECTOR-TAMA,0.6336278463504311,Priv-Pequeño
Peru,Priv,Mediano,4795732.250617981,SECTOR-TAMA,0.08823341172422874,Priv-Mediano
Peru,Priv,Grande,8209780.36937809,SECTOR-TAMA,0.15104615805093874,Priv-Grande
Peru,Priv,Baja,12224202.31620121,SECTOR-CALIF,0.22267784388962567,Priv-Baja
Peru,Priv,Media,27555365.017415047,SECTOR-CALIF,0.5019525291672702,Priv-Media
Peru,Priv,Alta,7698152.203430176,SECTOR-CALIF,0.1402306580219223,Priv-Alta
Peru,Pub,Primaria,252279.7865819931,SECTOR-EDUC,0.00467180304662875,Pub-Primaria
Peru,Pub,Secundaria,1365708.7822113037,SECTOR-EDUC,0.025290660563757648,Pub-Secundaria
Peru,Pub,Terciaria,4292449.105110168,SECTOR-EDUC,0.07948903508460431,Pub-Terciaria
Peru,Pub,Grande,5417082.4241018295,SECTOR-TAMA,0.09966521041875692,Pub-Grande
Peru,Pub,Baja,647153.4882116318,SECTOR-CALIF,0.011788641883783793,Pub-Baja
Peru,Pub,Media,1558610.7443084717,SECTOR-CALIF,0.028391879570402095,Pub-Media
Peru,Pub,Alta,3722118.473548889,SECTOR-CALIF,0.06780265042677887,Pub-Alta
Peru,SD,Primaria,615178.2653045654,SECTOR-EDUC,0.011392080725165772,SD-Primaria
Peru,SD,Secundaria,685282.1120834351,SECTOR-EDUC,0.012690287646137121,SD-Secundaria
Peru,SD,Terciaria,169017.99221801758,SECTOR-EDUC,0.003129932768999612,SD-Terciaria
Peru,SD,Pequeño,1490754.3169937134,SECTOR-TAMA,0.027427373455644468,SD-Pequeño
Peru,SD,Baja,1448055.8907699585,SECTOR-CALIF,0.026377996309908107,SD-Baja
Peru,SD,Media,10598.095291137695,SECTOR-CALIF,1.9305644227105015e-4,SD-Media
Peru,SD,Alta,32100.330932617188,SECTOR-CALIF,5.847442880379267e-4,SD-Alta
Peru,Primaria,Pequeño,12007907.740880966,EDUC-TAMA,0.22462761026332287,Primaria-Pequeño
Peru,Primaria,Mediano,622826.3550109863,EDUC-TAMA,0.011650988561381942,Primaria-Mediano
Peru,Primaria,Grande,1015444.974448204,EDUC-TAMA,0.018995563830628382,Primaria-Grande
Peru,Primaria,Baja,5689408.782501221,EDUC-CALIF,0.10535841037334517,Primaria-Baja
Peru,Primaria,Media,7734960.563138008,EDUC-CALIF,0.1432386352232655,Primaria-Media
Peru,Primaria,Alta,226250.4587097168,EDUC-CALIF,0.004189783084177748,Primaria-Alta
Peru,Secundaria,Pequeño,16650371.028212547,EDUC-TAMA,0.31147250085306316,Secundaria-Pequeño
Peru,Secundaria,Mediano,2259248.456932068,EDUC-TAMA,0.04226294811909655,Secundaria-Mediano
Peru,Secundaria,Grande,4922577.690331459,EDUC-TAMA,0.09208488995549023,Secundaria-Grande
Peru,Secundaria,Baja,6845939.9490737915,EDUC-CALIF,0.12677544857810358,Secundaria-Baja
Peru,Secundaria,Media,14873654.432548523,EDUC-CALIF,0.27543540064752514,Secundaria-Media
Peru,Secundaria,Alta,2389497.4458618164,EDUC-CALIF,0.04424952787036188,Secundaria-Alta
Peru,Terciaria,Pequeño,6456261.733314514,EDUC-TAMA,0.1207749656046724,Terciaria-Pequeño
Peru,Terciaria,Mediano,1880968.304397583,EDUC-TAMA,0.035186597391935436,Terciaria-Mediano
Peru,Terciaria,Grande,7641347.324287415,EDUC-TAMA,0.14294393542040904,Terciaria-Grande
Peru,Terciaria,Baja,1386716.1186828613,EDUC-CALIF,0.025679681578318722,Terciaria-Baja
Peru,Terciaria,Media,6021161.49042511,EDUC-CALIF,0.11150192005600633,Terciaria-Media
Peru,Terciaria,Alta,8832929.202156067,EDUC-CALIF,0.16357119258889596,Terciaria-Alta
Peru,Pequeño,Baja,10854768.42090702,TAMA-CALIF,0.19970949194038692,Pequeño-Baja
Peru,Pequeño,Media,21287160.85894394,TAMA-CALIF,0.39164797581538385,Pequeño-Media
Peru,Pequeño,Alta,3788267.4008789063,TAMA-CALIF,0.06969775205030483,Pequeño-Alta
Peru,Mediano,Baja,1059279.1626968384,TAMA-CALIF,0.019488955931825137,Mediano-Baja
Peru,Mediano,Media,2236558.196685791,TAMA-CALIF,0.04114891113613499,Mediano-Media
Peru,Mediano,Alta,1499894.8912353516,TAMA-CALIF,0.02759554465626861,Mediano-Alta
Peru,Grande,Baja,2393977.5767889023,TAMA-CALIF,0.044045163106044456,Grande-Baja
Peru,Grande,Media,5547989.943413734,TAMA-CALIF,0.10207368871688467,Grande-Media
Peru,Grande,Alta,5684895.273277283,TAMA-CALIF,0.10459251664676654,Grande-Alta
Polonia,Mujer,Priv,6821309.7924999995,SEXO-SECTOR,0.41381335606041175,Mujer-Priv
Polonia,Mujer,Pub,559875.5575,SEXO-SECTOR,0.03396473558201455,Mujer-Pub
Polonia,Mujer,SD,25748.4025,SEXO-SECTOR,0.0015620215436387978,Mujer-SD
Polonia,Mujer,Primaria,274556.2075,SEXO-EDUC,0.016660032853366875,Mujer-Primaria
Polonia,Mujer,Secundaria,3808184.735,SEXO-EDUC,0.23108012517542595,Mujer-Secundaria
Polonia,Mujer,Terciaria,3321785.5925,SEXO-EDUC,0.20156549220578357,Mujer-Terciaria
Polonia,Mujer,Pequeño,1731555.0275,SEXO-TAMA,0.1363334260201233,Mujer-Pequeño
Polonia,Mujer,Mediano,1653141.32,SEXO-TAMA,0.13015954807767666,Mujer-Mediano
Polonia,Mujer,Grande,2675285.865,SEXO-TAMA,0.21063776880672025,Mujer-Grande
Polonia,Mujer,Baja,628439.7775,SEXO-CALIF,0.038606788668310806,Mujer-Baja
Polonia,Mujer,Media,3163081.175,SEXO-CALIF,0.19431679985269112,Mujer-Media
Polonia,Mujer,Alta,3568382.4,SEXO-CALIF,0.2192155718604552,Mujer-Alta
Polonia,Varon,Priv,8546473.709999999,SEXO-SECTOR,0.5184700704116537,Varon-Priv
Polonia,Varon,Pub,528592.5,SEXO-SECTOR,0.032066955330758526,Varon-Pub
Polonia,Varon,SD,2025.2450000000001,SEXO-SECTOR,1.2286107152266077e-4,Varon-SD
Polonia,Varon,Primaria,518176.41,SEXO-EDUC,0.031442873184499766,Varon-Primaria
Polonia,Varon,Secundaria,6057838.64,SEXO-EDUC,0.36758881426053824,Varon-Secundaria
Polonia,Varon,Terciaria,2499390.3525,SEXO-EDUC,0.15166266232038558,Varon-Terciaria
Polonia,Varon,Pequeño,1752904.8175000001,SEXO-TAMA,0.13801439484253064,Varon-Pequeño
Polonia,Varon,Mediano,1527862.595,SEXO-TAMA,0.12029576811375468,Varon-Mediano
Polonia,Varon,Grande,3360134.3625,SEXO-TAMA,0.26455909413919443,Varon-Grande
Polonia,Varon,Baja,377392.0225,SEXO-CALIF,0.023184232729068298,Varon-Baja
Polonia,Varon,Media,5598423.045,SEXO-CALIF,0.343926567210517,Varon-Media
Polonia,Varon,Alta,2942241.99,SEXO-CALIF,0.18075003967895756,Varon-Alta
Polonia,Priv,Primaria,778062.57,SECTOR-EDUC,0.047212729576238274,Priv-Primaria
Polonia,Priv,Secundaria,9492510.0675,SECTOR-EDUC,0.5760042033850785,Priv-Secundaria
Polonia,Priv,Terciaria,5093117.595,SECTOR-EDUC,0.30904967413188383,Priv-Terciaria
Polonia,Priv,Pequeño,3425902.6625,SECTOR-TAMA,0.2697373400049726,Priv-Pequeño
Polonia,Priv,Mediano,3009105.795,SECTOR-TAMA,0.23692097321426697,Priv-Mediano
Polonia,Priv,Grande,5262139.4875,SECTOR-TAMA,0.41431285355247005,Priv-Grande
Polonia,Priv,Baja,979419.7925,SECTOR-CALIF,0.06016845893655789,Priv-Baja
Polonia,Priv,Media,8524515.635,SECTOR-CALIF,0.5236845047100099,Priv-Media
Polonia,Priv,Alta,5775569.4025,SECTOR-CALIF,0.35480915649308914,Priv-Alta
Polonia,Pub,Primaria,10682.0525,SECTOR-EDUC,6.481854743400393e-4,Pub-Primaria
Polonia,Pub,Secundaria,352952.925,SECTOR-EDUC,0.021417134872799896,Pub-Secundaria
Polonia,Pub,Terciaria,724833.08,SECTOR-EDUC,0.04398277145493824,Pub-Terciaria
Polonia,Pub,Pequeño,33291.0175,SECTOR-TAMA,0.0026211575141355885,Pub-Pequeño
Polonia,Pub,Mediano,171622.01,SECTOR-TAMA,0.013512603545462468,Pub-Mediano
Polonia,Pub,Grande,773280.74,SECTOR-TAMA,0.060884009393444585,Pub-Grande
Polonia,Pub,Baja,22110.9325,SECTOR-CALIF,0.0013583355618936536,Pub-Baja
Polonia,Pub,Media,220200.31,SECTOR-CALIF,0.013527512320568421,Pub-Media
Polonia,Pub,Alta,728370.69,SECTOR-CALIF,0.044745820216674184,Pub-Alta
Polonia,SD,Primaria,3987.995,SECTOR-EDUC,2.4199098728832356e-4,SD-Primaria
Polonia,SD,Secundaria,20560.3825,SECTOR-EDUC,0.0012476011780858727,SD-Secundaria
Polonia,SD,Terciaria,3225.27,SECTOR-EDUC,1.9570893934706823e-4,SD-Terciaria
Polonia,SD,Pequeño,25266.165,SECTOR-TAMA,0.001989323343545736,SD-Pequeño
Polonia,SD,Mediano,276.11,SECTOR-TAMA,2.173943170189909e-5,SD-Mediano
Polonia,SD,Baja,4301.075,SECTOR-CALIF,2.6422689892756655e-4,SD-Baja
Polonia,SD,Media,16788.275,SECTOR-CALIF,0.0010313500326297944,SD-Media
Polonia,SD,Alta,6684.297500000001,SECTOR-CALIF,4.1063482964939833e-4,SD-Alta
Polonia,Primaria,Pequeño,231383.7075,EDUC-TAMA,0.018221048687786585,Primaria-Pequeño
Polonia,Primaria,Mediano,136521.9325,EDUC-TAMA,0.010750855390426372,Primaria-Mediano
Polonia,Primaria,Grande,184575.3175,EDUC-TAMA,0.014534972591927924,Primaria-Grande
Polonia,Primaria,Baja,183675.24,EDUC-CALIF,0.01128630912427542,Primaria-Baja
Polonia,Primaria,Media,592686.9025,EDUC-CALIF,0.03641888583090615,Primaria-Media
Polonia,Primaria,Alta,12700.835000000001,EDUC-CALIF,7.804293597025741e-4,Primaria-Alta
Polonia,Secundaria,Pequeño,2389775.535,EDUC-TAMA,0.18819050332710327,Secundaria-Pequeño
Polonia,Secundaria,Mediano,1805794.3525,EDUC-TAMA,0.1422030408819193,Secundaria-Mediano
Polonia,Secundaria,Grande,3198298.085,EDUC-TAMA,0.2518601925541348,Secundaria-Grande
Polonia,Secundaria,Baja,792343.26,EDUC-CALIF,0.04868718813105202,Secundaria-Baja
Polonia,Secundaria,Media,7090578.745,EDUC-CALIF,0.43569543497581303,Secundaria-Media
Polonia,Secundaria,Alta,1867561.4625,EDUC-CALIF,0.11475621849934099,Secundaria-Alta
Polonia,Terciaria,Pequeño,862418.4075,EDUC-TAMA,0.0679138905763314,Terciaria-Pequeño
Polonia,Terciaria,Mediano,1237816.2725,EDUC-TAMA,0.0974757938294208,Terciaria-Mediano
Polonia,Terciaria,Grande,2652120.59,EDUC-TAMA,0.2088497021609496,Terciaria-Grande
Polonia,Terciaria,Baja,29228.8775,EDUC-CALIF,0.0017960294856322414,Terciaria-Baja
Polonia,Terciaria,Media,1075431.795,EDUC-CALIF,0.06608215500600076,Terciaria-Media
Polonia,Terciaria,Alta,4629956.3825,EDUC-CALIF,0.2844973495872768,Terciaria-Alta
Polonia,Pequeño,Baja,209315.3125,TAMA-CALIF,0.01670010501032533,Pequeño-Baja
Polonia,Pequeño,Media,2269886.3625,TAMA-CALIF,0.1811016125026944,Pequeño-Media
Polonia,Pequeño,Alta,987603.1675,TAMA-CALIF,0.078795365751274965,Pequeño-Alta
Polonia,Mediano,Baja,260019.4125,TAMA-CALIF,0.020745503239153126,Mediano-Baja
Polonia,Mediano,Media,1514096.7,TAMA-CALIF,0.12080135745342113,Mediano-Media
Polonia,Mediano,Alta,1392196.3525,TAMA-CALIF,0.11107560648121192,Mediano-Alta
Polonia,Grande,Baja,349329.8475,TAMA-CALIF,0.0278710862899289,Grande-Baja
Polonia,Grande,Media,2529278.3175,TAMA-CALIF,0.201797054396529,Grande-Media
Polonia,Grande,Alta,3022046.7625,TAMA-CALIF,0.24111230887546126,Grande-Alta
Portugal,Mujer,Priv,2150234.6475,SEXO-SECTOR,0.44182896150189016,Mujer-Priv
Portugal,Mujer,Pub,124535.4325,SEXO-SECTOR,0.02558946804974862,Mujer-Pub
Portugal,Mujer,SD,106066.1925,SEXO-SECTOR,0.02179441938451723,Mujer-SD
Portugal,Mujer,Primaria,888482.31,SEXO-EDUC,0.1852108071798867,Mujer-Primaria
Portugal,Mujer,Secundaria,657197.5825,SEXO-EDUC,0.13699776952395953,Mujer-Secundaria
Portugal,Mujer,Terciaria,800886.01,SEXO-EDUC,0.16695070087684558,Mujer-Terciaria
Portugal,Mujer,Pequeño,720036.015,SEXO-TAMA,0.1792573536903055,Mujer-Pequeño
Portugal,Mujer,Mediano,480016.86,SEXO-TAMA,0.11950312242413298,Mujer-Mediano
Portugal,Mujer,Grande,836146.6675,SEXO-TAMA,0.2081638081853694,Mujer-Grande
Portugal,Mujer,Baja,332724.36,SEXO-CALIF,0.0687094528264987,Mujer-Baja
Portugal,Mujer,Media,1148870.305,SEXO-CALIF,0.23724818352693702,Mujer-Media
Portugal,Mujer,Alta,896155.915,SEXO-CALIF,0.1850612397808212,Mujer-Alta
Portugal,Varon,Priv,2285033.6075,SEXO-SECTOR,0.4695273731973676,Varon-Priv
Portugal,Varon,Pub,198101.265,SEXO-SECTOR,0.04070573241340199,Varon-Pub
Portugal,Varon,SD,2696.355,SEXO-SECTOR,5.540454530744087e-4,Varon-SD
Portugal,Varon,Primaria,1275645.56,SEXO-EDUC,0.26591789300007396,Varon-Primaria
Portugal,Varon,Secundaria,674702.995,SEXO-EDUC,0.1406469041692423,Varon-Secundaria
Portugal,Varon,Terciaria,500226.29,SEXO-EDUC,0.10427592524999182,Varon-Terciaria
Portugal,Varon,Pequeño,706153.225,SEXO-TAMA,0.17580114852084847,Varon-Pequeño
Portugal,Varon,Mediano,467988.1925,SEXO-TAMA,0.11650851234970416,Varon-Mediano
Portugal,Varon,Grande,806431.575,SEXO-TAMA,0.20076605482963947,Varon-Grande
Portugal,Varon,Baja,150618.2325,SEXO-CALIF,0.03110351265164163,Varon-Baja
Portugal,Varon,Media,1467070.6275,SEXO-CALIF,0.30295834087216544,Varon-Media
Portugal,Varon,Alta,847043.6,SEXO-CALIF,0.17491927034193597,Varon-Alta
Portugal,Priv,Primaria,1987149.7425,SECTOR-EDUC,0.41423628096290294,Priv-Primaria
Portugal,Priv,Secundaria,1187018.995,SECTOR-EDUC,0.24744302022378806,Priv-Secundaria
Portugal,Priv,Terciaria,1196419.23,SECTOR-EDUC,0.24940256977523673,Priv-Terciaria
Portugal,Priv,Pequeño,1284597.49,SECTOR-TAMA,0.31980837321673233,Priv-Pequeño
Portugal,Priv,Mediano,879767.5775,SECTOR-TAMA,0.21902349954700634,Priv-Mediano
Portugal,Priv,Grande,1443272.725,SECTOR-TAMA,0.35931153990525877,Priv-Grande
Portugal,Priv,Baja,360829.7925,SECTOR-CALIF,0.07451338280784149,Priv-Baja
Portugal,Priv,Media,2477136.525,SECTOR-CALIF,0.5115426330951073,Priv-Media
Portugal,Priv,Alta,1596644.5075,SECTOR-CALIF,0.32971607630039323,Priv-Alta
Portugal,Pub,Primaria,91030.0575,SECTOR-EDUC,0.018975898830452233,Pub-Primaria
Portugal,Pub,Secundaria,129351.06,SECTOR-EDUC,0.02696419946973841,Pub-Secundaria
Portugal,Pub,Terciaria,101287.7925,SECTOR-EDUC,0.021114200693983287,Pub-Terciaria
Portugal,Pub,Pequeño,35274.0425,SECTOR-TAMA,0.008781687833363958,Pub-Pequeño
Portugal,Pub,Mediano,68099.9575,SECTOR-TAMA,0.01695389940720156,Pub-Mediano
Portugal,Pub,Grande,199305.5175,SECTOR-TAMA,0.0496183231097501,Pub-Grande
Portugal,Pub,Baja,23674.6075,SECTOR-CALIF,0.004888939683307595,Pub-Baja
Portugal,Pub,Media,129842.7125,SECTOR-CALIF,0.02681325085239741,Pub-Media
Portugal,Pub,Alta,145592.3475,SECTOR-CALIF,0.03006563911476291,Pub-Alta
Portugal,SD,Primaria,85948.07,SECTOR-EDUC,0.017916520386605565,SD-Primaria
Portugal,SD,Secundaria,15530.522500000001,SECTOR-EDUC,0.0032374539996754604,SD-Secundaria
Portugal,SD,Terciaria,3405.2775,SECTOR-EDUC,7.098556576174338e-4,SD-Terciaria
Portugal,SD,Pequeño,106317.7075,SECTOR-TAMA,0.02646844116105768,SD-Pequeño
Portugal,SD,Mediano,137.5175,SECTOR-TAMA,3.423581962925367e-5,SD-Mediano
Portugal,SD,Baja,98838.1925,SECTOR-CALIF,0.020410642986991235,SD-Baja
Portugal,SD,Media,8961.695,SECTOR-CALIF,0.0018506404515977405,SD-Media
Portugal,SD,Alta,962.6600000000001,SECTOR-CALIF,1.987947076010823e-4,SD-Alta
Portugal,Primaria,Pequeño,731196.9675,EDUC-TAMA,0.18353084468700984,Primaria-Pequeño
Portugal,Primaria,Mediano,416467.3025,EDUC-TAMA,0.10453352408404981,Primaria-Mediano
Portugal,Primaria,Grande,533312.1975,EDUC-TAMA,0.13386165758279134,Primaria-Grande
Portugal,Primaria,Baja,357625.9,EDUC-CALIF,0.07492754562546369,Primaria-Baja
Portugal,Primaria,Media,1583256.74,EDUC-CALIF,0.3317140666354783,Primaria-Media
Portugal,Primaria,Alta,218813.0025,EDUC-CALIF,0.04584433406043424,Primaria-Alta
Portugal,Secundaria,Pequeño,413256.25,EDUC-TAMA,0.10372754812428307,Secundaria-Pequeño
Portugal,Secundaria,Mediano,276191.2225,EDUC-TAMA,0.06932415014503307,Secundaria-Mediano
Portugal,Secundaria,Grande,469988.18,EDUC-TAMA,0.11796729404284682,Secundaria-Grande
Portugal,Secundaria,Baja,95148.7625,EDUC-CALIF,0.019934974629704276,Secundaria-Baja
Portugal,Secundaria,Media,818845.8875,EDUC-CALIF,0.17155947764376,Secundaria-Media
Portugal,Secundaria,Alta,404802.6,EDUC-CALIF,0.08481171324785572,Secundaria-Alta
Portugal,Terciaria,Pequeño,261588.51,EDUC-TAMA,0.06565886120242466,Terciaria-Pequeño
Portugal,Terciaria,Mediano,248252.8875,EDUC-TAMA,0.06231161255310352,Terciaria-Mediano
Portugal,Terciaria,Grande,633801.4175,EDUC-TAMA,0.15908450757845788,Terciaria-Grande
Portugal,Terciaria,Baja,13786.8725,EDUC-CALIF,0.0028885394438048265,Terciaria-Baja
Portugal,Terciaria,Media,162142.2325,EDUC-CALIF,0.03397102817066183,Terciaria-Media
Portugal,Terciaria,Alta,1118534.29,EDUC-CALIF,0.2343483205428372,Terciaria-Alta
Portugal,Pequeño,Baja,223436.7925,TAMA-CALIF,0.05595104827505286,Pequeño-Baja
Portugal,Pequeño,Media,798788.3025,TAMA-CALIF,0.200025440638766,Pequeño-Media
Portugal,Pequeño,Alta,403440.0975,TAMA-CALIF,0.10102587008500191,Pequeño-Alta
Portugal,Mediano,Baja,81521.7775,TAMA-CALIF,0.020413956257318802,Mediano-Baja
Portugal,Mediano,Media,519489.09,TAMA-CALIF,0.13008582350175513,Mediano-Media
Portugal,Mediano,Alta,346746.09,TAMA-CALIF,0.08682906249997223,Mediano-Alta
Portugal,Grande,Baja,117840.9325,TAMA-CALIF,0.02950867504547061,Grande-Baja
Portugal,Grande,Media,722410.45,TAMA-CALIF,0.18089958019045882,Grande-Media
